step,train_loss,learning_rate
3892,1.5298454761505127,9.54475397544854e-05
3893,1.026122808456421,9.54452368388722e-05
3894,1.7619889974594116,9.544293336872402e-05
3895,1.3654075860977173,9.544062934406899e-05
3896,1.648147463798523,9.54383247649352e-05
3897,0.9739536643028259,9.543601963135081e-05
3898,1.1653138399124146,9.543371394334394e-05
3899,1.8473412990570068,9.543140770094271e-05
3900,1.0944573879241943,9.542910090417524e-05
3901,1.2761963605880737,9.542679355306972e-05
3902,1.5679668188095093,9.542448564765431e-05
3903,0.8721875548362732,9.542217718795713e-05
3904,1.2481826543807983,9.541986817400635e-05
3905,1.7035318613052368,9.54175586058302e-05
3906,1.2493432760238647,9.54152484834568e-05
3907,1.6106027364730835,9.541293780691437e-05
3908,1.3410093784332275,9.541062657623111e-05
3909,1.7022063732147217,9.54083147914352e-05
3910,1.8802001476287842,9.540600245255487e-05
3911,2.0211377143859863,9.540368955961833e-05
3912,1.6543517112731934,9.540137611265379e-05
3913,1.557642936706543,9.53990621116895e-05
3914,1.525456428527832,9.539674755675367e-05
3915,1.4700927734375,9.539443244787458e-05
3916,1.574927568435669,9.539211678508045e-05
3917,2.023219347000122,9.538980056839953e-05
3918,1.2585567235946655,9.53874837978601e-05
3919,1.975590705871582,9.538516647349044e-05
3920,1.1612225770950317,9.53828485953188e-05
3921,0.8500032424926758,9.538053016337349e-05
3922,1.6346204280853271,9.537821117768278e-05
3923,1.3693006038665771,9.537589163827497e-05
3924,1.8497830629348755,9.537357154517838e-05
3925,2.0958032608032227,9.53712508984213e-05
3926,1.5135760307312012,9.536892969803206e-05
3927,1.6598882675170898,9.536660794403898e-05
3928,1.4854798316955566,9.536428563647037e-05
3929,1.0119515657424927,9.536196277535461e-05
3930,1.6956501007080078,9.535963936072001e-05
3931,1.208814263343811,9.535731539259492e-05
3932,1.74455726146698,9.535499087100772e-05
3933,0.9590117335319519,9.535266579598677e-05
3934,0.9841408729553223,9.535034016756045e-05
3935,1.6755892038345337,9.534801398575711e-05
3936,1.7817846536636353,9.534568725060514e-05
3937,1.2371236085891724,9.534335996213293e-05
3938,0.7597323656082153,9.53410321203689e-05
3939,1.4651196002960205,9.533870372534144e-05
3940,0.5846362709999084,9.533637477707898e-05
3941,1.366635799407959,9.533404527560991e-05
3942,0.9246439933776855,9.533171522096268e-05
3943,1.09709894657135,9.532938461316569e-05
3944,1.1138520240783691,9.532705345224742e-05
3945,2.1646342277526855,9.532472173823628e-05
3946,2.2322959899902344,9.532238947116075e-05
3947,0.8379930257797241,9.532005665104925e-05
3948,1.381762981414795,9.531772327793027e-05
3949,1.0317084789276123,9.53153893518323e-05
3950,1.0574954748153687,9.53130548727838e-05
3951,1.275265097618103,9.531071984081325e-05
3952,2.5310990810394287,9.530838425594917e-05
3953,1.2718380689620972,9.530604811822002e-05
3954,1.510572075843811,9.530371142765433e-05
3955,0.9426358342170715,9.530137418428061e-05
3956,1.670745611190796,9.529903638812738e-05
3957,1.4189339876174927,9.529669803922317e-05
3958,1.9636874198913574,9.529435913759652e-05
3959,0.9373149871826172,9.529201968327595e-05
3960,1.21429443359375,9.528967967629001e-05
3961,1.5974289178848267,9.528733911666725e-05
3962,0.6875949501991272,9.528499800443626e-05
3963,2.1795177459716797,9.528265633962558e-05
3964,1.4124881029129028,9.528031412226379e-05
3965,1.3568748235702515,9.527797135237947e-05
3966,1.285876750946045,9.527562803000121e-05
3967,2.3005478382110596,9.527328415515761e-05
3968,2.090639352798462,9.527093972787725e-05
3969,2.0389091968536377,9.526859474818874e-05
3970,1.3358780145645142,9.52662492161207e-05
3971,1.6538037061691284,9.526390313170176e-05
3972,1.559004783630371,9.526155649496055e-05
3973,1.274996280670166,9.52592093059257e-05
3974,1.782394528388977,9.525686156462585e-05
3975,1.5571116209030151,9.525451327108962e-05
3976,1.1022040843963623,9.52521644253457e-05
3977,1.5939592123031616,9.524981502742274e-05
3978,1.587989091873169,9.524746507734941e-05
3979,1.5932523012161255,9.524511457515438e-05
3980,0.9758275747299194,9.524276352086633e-05
3981,1.8141907453536987,9.524041191451396e-05
3982,1.368436336517334,9.523805975612595e-05
3983,1.948923945426941,9.523570704573101e-05
3984,1.7899504899978638,9.523335378335786e-05
3985,1.8232309818267822,9.523099996903518e-05
3986,1.861475944519043,9.522864560279173e-05
3987,2.202399253845215,9.522629068465622e-05
3988,1.6608713865280151,9.522393521465739e-05
3989,1.2443360090255737,9.522157919282398e-05
3990,2.2533395290374756,9.521922261918474e-05
3991,1.3080456256866455,9.521686549376841e-05
3992,1.7099342346191406,9.521450781660379e-05
3993,0.9103788733482361,9.521214958771961e-05
3994,1.6602579355239868,9.520979080714467e-05
3995,1.5135003328323364,9.520743147490772e-05
3996,1.8043172359466553,9.52050715910376e-05
3997,1.9503916501998901,9.520271115556308e-05
3998,1.1699398756027222,9.520035016851296e-05
3999,1.1506984233856201,9.519798862991607e-05
4000,1.6822553873062134,9.519562653980117e-05
4001,1.6536978483200073,9.519326389819714e-05
4002,1.3053920269012451,9.51909007051328e-05
4003,2.1758430004119873,9.518853696063695e-05
4004,1.3826022148132324,9.518617266473848e-05
4005,1.8136084079742432,9.518380781746621e-05
4006,1.6566791534423828,9.518144241884902e-05
4007,1.0672147274017334,9.517907646891573e-05
4008,0.8606745004653931,9.517670996769525e-05
4009,1.1766830682754517,9.517434291521647e-05
4010,1.2852427959442139,9.517197531150823e-05
4011,2.0997681617736816,9.516960715659943e-05
4012,2.382256507873535,9.516723845051898e-05
4013,0.7676079273223877,9.516486919329577e-05
4014,1.380399227142334,9.516249938495874e-05
4015,1.132657527923584,9.516012902553677e-05
4016,1.4265198707580566,9.515775811505883e-05
4017,1.0736017227172852,9.51553866535538e-05
4018,1.7409244775772095,9.515301464105065e-05
4019,1.7947787046432495,9.515064207757829e-05
4020,1.4030791521072388,9.514826896316571e-05
4021,1.9754780530929565,9.514589529784184e-05
4022,1.5429697036743164,9.514352108163567e-05
4023,1.529762864112854,9.514114631457614e-05
4024,0.34081974625587463,9.513877099669225e-05
4025,1.0818475484848022,9.513639512801297e-05
4026,1.393593430519104,9.513401870856732e-05
4027,2.2567477226257324,9.513164173838427e-05
4028,2.089787721633911,9.512926421749282e-05
4029,1.160552740097046,9.512688614592198e-05
4030,1.6646181344985962,9.512450752370079e-05
4031,0.9061785936355591,9.512212835085828e-05
4032,1.363913655281067,9.511974862742345e-05
4033,2.111304759979248,9.511736835342536e-05
4034,1.8483129739761353,9.511498752889303e-05
4035,1.2770437002182007,9.511260615385555e-05
4036,1.7604247331619263,9.511022422834194e-05
4037,1.1699976921081543,9.51078417523813e-05
4038,1.5037846565246582,9.510545872600266e-05
4039,1.998444676399231,9.510307514923513e-05
4040,0.6102268695831299,9.510069102210779e-05
4041,1.490958571434021,9.509830634464972e-05
4042,1.1270233392715454,9.509592111689003e-05
4043,0.6989338397979736,9.509353533885784e-05
4044,1.1336146593093872,9.509114901058224e-05
4045,1.8089842796325684,9.508876213209235e-05
4046,1.488410234451294,9.50863747034173e-05
4047,1.0371036529541016,9.508398672458622e-05
4048,1.6953496932983398,9.508159819562827e-05
4049,1.5031875371932983,9.507920911657254e-05
4050,2.062065601348877,9.507681948744823e-05
4051,1.7452143430709839,9.50744293082845e-05
4052,1.622340440750122,9.507203857911049e-05
4053,1.056854486465454,9.506964729995538e-05
4054,1.2353153228759766,9.506725547084835e-05
4055,0.8456910848617554,9.506486309181859e-05
4056,1.2650468349456787,9.506247016289532e-05
4057,1.8466405868530273,9.506007668410767e-05
4058,1.930716872215271,9.505768265548491e-05
4059,0.5356153249740601,9.505528807705622e-05
4060,1.7581770420074463,9.505289294885083e-05
4061,1.6527683734893799,9.505049727089797e-05
4062,1.5977146625518799,9.504810104322686e-05
4063,1.5327012538909912,9.504570426586674e-05
4064,1.742429256439209,9.504330693884688e-05
4065,1.0220093727111816,9.50409090621965e-05
4066,1.8697713613510132,9.503851063594489e-05
4067,1.509227991104126,9.503611166012128e-05
4068,1.4239439964294434,9.503371213475498e-05
4069,0.9124782085418701,9.503131205987525e-05
4070,1.2567576169967651,9.502891143551137e-05
4071,1.1878362894058228,9.502651026169266e-05
4072,1.313583254814148,9.50241085384484e-05
4073,1.852548599243164,9.502170626580788e-05
4074,1.4947477579116821,9.501930344380045e-05
4075,2.0587639808654785,9.501690007245541e-05
4076,1.6868910789489746,9.501449615180208e-05
4077,1.3052053451538086,9.501209168186981e-05
4078,1.4642568826675415,9.500968666268793e-05
4079,0.6956992745399475,9.500728109428578e-05
4080,1.1875768899917603,9.500487497669273e-05
4081,1.2961496114730835,9.500246830993813e-05
4082,1.2380610704421997,9.500006109405135e-05
4083,2.068610191345215,9.499765332906176e-05
4084,1.5634883642196655,9.499524501499874e-05
4085,1.6520344018936157,9.499283615189169e-05
4086,1.307506799697876,9.499042673976998e-05
4087,0.8689999580383301,9.498801677866303e-05
4088,1.340123176574707,9.498560626860025e-05
4089,2.3922739028930664,9.498319520961104e-05
4090,1.2154053449630737,9.498078360172481e-05
4091,1.6277987957000732,9.497837144497102e-05
4092,1.7767627239227295,9.49759587393791e-05
4093,1.2327988147735596,9.497354548497845e-05
4094,1.4583266973495483,9.497113168179853e-05
4095,0.8846745491027832,9.496871732986883e-05
4096,2.133852481842041,9.496630242921879e-05
4097,1.6313053369522095,9.496388697987787e-05
4098,0.6753096580505371,9.496147098187554e-05
4099,1.517744541168213,9.49590544352413e-05
4100,1.5860403776168823,9.495663734000461e-05
4101,1.2236971855163574,9.495421969619499e-05
4102,2.3175716400146484,9.495180150384195e-05
4103,1.3887317180633545,9.494938276297496e-05
4104,1.8892772197723389,9.494696347362356e-05
4105,0.8877111673355103,9.494454363581726e-05
4106,1.486119270324707,9.494212324958559e-05
4107,0.8533439040184021,9.493970231495808e-05
4108,1.2665507793426514,9.49372808319643e-05
4109,1.8673653602600098,9.493485880063375e-05
4110,1.3888847827911377,9.493243622099602e-05
4111,1.8000164031982422,9.493001309308066e-05
4112,1.765061616897583,9.492758941691722e-05
4113,1.4306970834732056,9.492516519253531e-05
4114,2.06915545463562,9.492274041996449e-05
4115,1.9602988958358765,9.492031509923434e-05
4116,1.307063102722168,9.491788923037447e-05
4117,2.0830254554748535,9.491546281341449e-05
4118,1.2541552782058716,9.491303584838396e-05
4119,2.410569667816162,9.491060833531256e-05
4120,1.7025843858718872,9.490818027422985e-05
4121,1.2722710371017456,9.490575166516551e-05
4122,0.653154730796814,9.490332250814914e-05
4123,0.8194052577018738,9.490089280321039e-05
4124,1.558240294456482,9.489846255037891e-05
4125,1.5169792175292969,9.489603174968435e-05
4126,1.9156607389450073,9.48936004011564e-05
4127,1.2170393466949463,9.489116850482469e-05
4128,1.4517735242843628,9.488873606071892e-05
4129,1.8827720880508423,9.488630306886875e-05
4130,2.021653413772583,9.488386952930387e-05
4131,0.5865508317947388,9.4881435442054e-05
4132,0.8723709583282471,9.48790008071488e-05
4133,1.3980411291122437,9.487656562461804e-05
4134,2.434387683868408,9.487412989449138e-05
4135,0.7230660915374756,9.487169361679858e-05
4136,1.3895729780197144,9.486925679156931e-05
4137,0.7363836169242859,9.486681941883336e-05
4138,1.2810512781143188,9.486438149862046e-05
4139,1.5749850273132324,9.486194303096035e-05
4140,1.6742208003997803,9.485950401588278e-05
4141,1.8306878805160522,9.485706445341751e-05
4142,1.670743465423584,9.485462434359432e-05
4143,1.7107555866241455,9.485218368644299e-05
4144,1.0771037340164185,9.484974248199329e-05
4145,1.5449635982513428,9.4847300730275e-05
4146,1.0867253541946411,9.484485843131793e-05
4147,1.8025010824203491,9.484241558515189e-05
4148,1.0478503704071045,9.483997219180665e-05
4149,1.865717887878418,9.483752825131206e-05
4150,1.710899829864502,9.483508376369795e-05
4151,1.2575323581695557,9.483263872899411e-05
4152,1.2151548862457275,9.48301931472304e-05
4153,1.0074312686920166,9.482774701843666e-05
4154,1.130461573600769,9.482530034264272e-05
4155,0.6747718453407288,9.482285311987846e-05
4156,1.7274900674819946,9.482040535017373e-05
4157,2.2685189247131348,9.48179570335584e-05
4158,0.7020543217658997,9.481550817006235e-05
4159,1.8904281854629517,9.481305875971547e-05
4160,1.2728420495986938,9.481060880254761e-05
4161,1.2801512479782104,9.480815829858869e-05
4162,1.3128912448883057,9.480570724786863e-05
4163,1.5903760194778442,9.48032556504173e-05
4164,2.0097603797912598,9.480080350626466e-05
4165,1.4814751148223877,9.47983508154406e-05
4166,1.4157212972640991,9.479589757797504e-05
4167,1.8569852113723755,9.479344379389795e-05
4168,2.4925012588500977,9.479098946323924e-05
4169,1.3606754541397095,9.478853458602886e-05
4170,1.9534263610839844,9.478607916229678e-05
4171,1.7775330543518066,9.478362319207297e-05
4172,1.5071028470993042,9.47811666753874e-05
4173,0.8532171249389648,9.477870961227e-05
4174,1.5281920433044434,9.47762520027508e-05
4175,1.585189700126648,9.477379384685977e-05
4176,2.1123220920562744,9.47713351446269e-05
4177,1.4176173210144043,9.476887589608221e-05
4178,1.6222918033599854,9.476641610125567e-05
4179,1.1596705913543701,9.476395576017734e-05
4180,1.1596665382385254,9.476149487287721e-05
4181,1.1860520839691162,9.475903343938534e-05
4182,1.7096554040908813,9.475657145973175e-05
4183,1.4844675064086914,9.475410893394647e-05
4184,0.7821709513664246,9.475164586205955e-05
4185,1.2852040529251099,9.474918224410106e-05
4186,1.1616698503494263,9.474671808010104e-05
4187,1.4660779237747192,9.474425337008957e-05
4188,1.3174772262573242,9.474178811409674e-05
4189,1.4855676889419556,9.473932231215261e-05
4190,1.1740344762802124,9.473685596428729e-05
4191,1.9484376907348633,9.473438907053084e-05
4192,1.5559669733047485,9.47319216309134e-05
4193,1.6796411275863647,9.472945364546506e-05
4194,1.7620292901992798,9.472698511421594e-05
4195,1.6093323230743408,9.472451603719615e-05
4196,2.726395606994629,9.472204641443583e-05
4197,1.350721836090088,9.471957624596511e-05
4198,1.233662724494934,9.471710553181414e-05
4199,1.5497989654541016,9.471463427201306e-05
4200,1.3811310529708862,9.471216246659203e-05
4201,2.3621299266815186,9.470969011558121e-05
4202,2.2480247020721436,9.470721721901076e-05
4203,1.9247214794158936,9.470474377691086e-05
4204,1.6209520101547241,9.47022697893117e-05
4205,0.7682561278343201,9.469979525624346e-05
4206,1.0025968551635742,9.469732017773634e-05
4207,0.6149941682815552,9.469484455382054e-05
4208,1.6333893537521362,9.469236838452626e-05
4209,0.8672677874565125,9.468989166988372e-05
4210,1.2149192094802856,9.468741440992314e-05
4211,2.864424467086792,9.468493660467475e-05
4212,1.4449981451034546,9.46824582541688e-05
4213,1.508662462234497,9.467997935843551e-05
4214,1.9664528369903564,9.467749991750514e-05
4215,1.189135193824768,9.467501993140793e-05
4216,0.8842504024505615,9.467253940017416e-05
4217,1.114668846130371,9.46700583238341e-05
4218,0.9043694734573364,9.4667576702418e-05
4219,1.7859238386154175,9.466509453595617e-05
4220,2.431495189666748,9.466261182447888e-05
4221,2.4782345294952393,9.466012856801641e-05
4222,1.880911946296692,9.46576447665991e-05
4223,1.1328247785568237,9.465516042025723e-05
4224,1.4727176427841187,9.465267552902112e-05
4225,1.1578799486160278,9.465019009292111e-05
4226,1.8750464916229248,9.464770411198751e-05
4227,1.8736592531204224,9.464521758625064e-05
4228,1.4023011922836304,9.464273051574085e-05
4229,1.9550011157989502,9.464024290048852e-05
4230,1.1015559434890747,9.463775474052398e-05
4231,1.1611229181289673,9.463526603587758e-05
4232,1.8777353763580322,9.46327767865797e-05
4233,2.0243847370147705,9.463028699266072e-05
4234,1.527536392211914,9.462779665415101e-05
4235,0.43497511744499207,9.462530577108096e-05
4236,1.8740308284759521,9.462281434348098e-05
4237,0.9820412397384644,9.462032237138147e-05
4238,1.487876296043396,9.461782985481279e-05
4239,1.674021601676941,9.461533679380541e-05
4240,2.3883495330810547,9.461284318838972e-05
4241,1.4423109292984009,9.461034903859618e-05
4242,1.0631687641143799,9.460785434445518e-05
4243,1.4161133766174316,9.46053591059972e-05
4244,1.323248267173767,9.460286332325266e-05
4245,1.5996356010437012,9.460036699625204e-05
4246,1.5172481536865234,9.459787012502577e-05
4247,1.633465051651001,9.459537270960436e-05
4248,1.212195873260498,9.459287475001825e-05
4249,1.2765297889709473,9.459037624629793e-05
4250,2.0120327472686768,9.458787719847389e-05
4251,1.3714083433151245,9.45853776065766e-05
4252,1.453909993171692,9.45828774706366e-05
4253,1.8559129238128662,9.458037679068437e-05
4254,0.8866319060325623,9.457787556675044e-05
4255,1.5416179895401,9.457537379886531e-05
4256,0.8054875731468201,9.457287148705952e-05
4257,1.3701411485671997,9.457036863136362e-05
4258,0.7822979092597961,9.456786523180812e-05
4259,1.3953980207443237,9.456536128842359e-05
4260,1.7105720043182373,9.456285680124056e-05
4261,2.5287108421325684,9.456035177028963e-05
4262,1.804827094078064,9.455784619560134e-05
4263,0.8782869577407837,9.455534007720627e-05
4264,1.3979700803756714,9.455283341513499e-05
4265,1.4378211498260498,9.455032620941809e-05
4266,1.6321887969970703,9.454781846008619e-05
4267,1.237174391746521,9.454531016716984e-05
4268,0.8921678066253662,9.454280133069969e-05
4269,1.8313424587249756,9.454029195070634e-05
4270,2.0196168422698975,9.453778202722041e-05
4271,1.4814162254333496,9.453527156027252e-05
4272,1.5790128707885742,9.453276054989331e-05
4273,1.6116642951965332,9.453024899611342e-05
4274,2.017709493637085,9.452773689896348e-05
4275,2.168631076812744,9.452522425847418e-05
4276,1.783296823501587,9.452271107467617e-05
4277,0.967701256275177,9.452019734760006e-05
4278,1.502341628074646,9.451768307727662e-05
4279,1.6715651750564575,9.451516826373645e-05
4280,0.9984501004219055,9.451265290701027e-05
4281,1.121402382850647,9.451013700712876e-05
4282,1.4926738739013672,9.450762056412264e-05
4283,1.1251826286315918,9.45051035780226e-05
4284,1.214666485786438,9.450258604885935e-05
4285,1.242209553718567,9.450006797666364e-05
4286,1.465700387954712,9.449754936146616e-05
4287,2.251622200012207,9.449503020329765e-05
4288,1.9973737001419067,9.449251050218885e-05
4289,1.0066356658935547,9.448999025817053e-05
4290,1.2899863719940186,9.44874694712734e-05
4291,1.7470312118530273,9.448494814152826e-05
4292,1.3651424646377563,9.448242626896587e-05
4293,1.2420363426208496,9.447990385361697e-05
4294,1.5181111097335815,9.447738089551235e-05
4295,1.7665002346038818,9.447485739468284e-05
4296,1.3832148313522339,9.447233335115918e-05
4297,2.151571273803711,9.446980876497218e-05
4298,2.21415376663208,9.446728363615267e-05
4299,1.7517088651657104,9.446475796473145e-05
4300,1.0981695652008057,9.44622317507393e-05
4301,2.494255781173706,9.445970499420711e-05
4302,1.5319584608078003,9.445717769516566e-05
4303,2.1321136951446533,9.445464985364582e-05
4304,1.9915220737457275,9.445212146967844e-05
4305,1.2467256784439087,9.444959254329435e-05
4306,1.447387456893921,9.444706307452442e-05
4307,0.9414138197898865,9.444453306339951e-05
4308,1.2765661478042603,9.44420025099505e-05
4309,1.6373170614242554,9.443947141420826e-05
4310,1.0708774328231812,9.443693977620366e-05
4311,2.3705506324768066,9.443440759596762e-05
4312,1.5669721364974976,9.443187487353103e-05
4313,1.1740339994430542,9.44293416089248e-05
4314,1.3750098943710327,9.442680780217984e-05
4315,1.3830674886703491,9.442427345332704e-05
4316,1.0129764080047607,9.442173856239737e-05
4317,1.5086243152618408,9.441920312942172e-05
4318,1.6497031450271606,9.441666715443105e-05
4319,2.2789812088012695,9.441413063745632e-05
4320,1.5815538167953491,9.441159357852845e-05
4321,1.574928879737854,9.440905597767841e-05
4322,1.179216980934143,9.440651783493717e-05
4323,2.3329622745513916,9.440397915033568e-05
4324,0.45763349533081055,9.440143992390496e-05
4325,0.9399988651275635,9.439890015567595e-05
4326,1.7434964179992676,9.439635984567967e-05
4327,1.7449965476989746,9.439381899394711e-05
4328,0.5888512134552002,9.439127760050927e-05
4329,1.7931514978408813,9.438873566539715e-05
4330,1.9508047103881836,9.438619318864179e-05
4331,1.8265794515609741,9.43836501702742e-05
4332,2.1419758796691895,9.43811066103254e-05
4333,0.6800609827041626,9.437856250882646e-05
4334,1.6141266822814941,9.43760178658084e-05
4335,1.8162330389022827,9.437347268130227e-05
4336,1.5193839073181152,9.437092695533914e-05
4337,1.2902568578720093,9.436838068795006e-05
4338,1.5593434572219849,9.436583387916611e-05
4339,1.5597320795059204,9.436328652901837e-05
4340,1.4942024946212769,9.43607386375379e-05
4341,2.0709550380706787,9.435819020475582e-05
4342,1.8414500951766968,9.43556412307032e-05
4343,1.6037554740905762,9.435309171541117e-05
4344,1.487922191619873,9.43505416589108e-05
4345,1.5028561353683472,9.434799106123327e-05
4346,1.589923620223999,9.434543992240965e-05
4347,1.5092864036560059,9.434288824247108e-05
4348,1.2671911716461182,9.434033602144871e-05
4349,1.3343188762664795,9.433778325937368e-05
4350,1.6218894720077515,9.433522995627711e-05
4351,1.7568280696868896,9.433267611219019e-05
4352,1.0987404584884644,9.433012172714408e-05
4353,1.1541568040847778,9.432756680116994e-05
4354,1.6123915910720825,9.432501133429897e-05
4355,1.9607077836990356,9.43224553265623e-05
4356,1.888460397720337,9.431989877799115e-05
4357,1.7802599668502808,9.431734168861673e-05
4358,1.1892564296722412,9.431478405847021e-05
4359,2.173124313354492,9.431222588758284e-05
4360,1.5702108144760132,9.43096671759858e-05
4361,1.2815382480621338,9.430710792371032e-05
4362,0.7350055575370789,9.430454813078764e-05
4363,1.476071834564209,9.430198779724898e-05
4364,1.2968571186065674,9.42994269231256e-05
4365,1.4553385972976685,9.429686550844872e-05
4366,1.662898063659668,9.429430355324964e-05
4367,0.7095454931259155,9.429174105755958e-05
4368,1.274338722229004,9.428917802140982e-05
4369,1.4521453380584717,9.428661444483164e-05
4370,1.4558194875717163,9.428405032785632e-05
4371,1.9812507629394531,9.428148567051516e-05
4372,2.16609525680542,9.427892047283942e-05
4373,1.5957492589950562,9.427635473486044e-05
4374,2.3521251678466797,9.42737884566095e-05
4375,1.6346087455749512,9.427122163811794e-05
4376,0.5224322080612183,9.426865427941706e-05
4377,1.274948239326477,9.426608638053819e-05
4378,1.2371386289596558,9.426351794151268e-05
4379,1.8580302000045776,9.426094896237185e-05
4380,1.3932939767837524,9.425837944314706e-05
4381,1.6201306581497192,9.425580938386966e-05
4382,0.8319194912910461,9.425323878457101e-05
4383,0.9353845715522766,9.425066764528248e-05
4384,1.0752652883529663,9.424809596603543e-05
4385,1.7038235664367676,9.424552374686129e-05
4386,1.3211406469345093,9.424295098779139e-05
4387,1.703649640083313,9.424037768885714e-05
4388,0.4382266104221344,9.423780385008994e-05
4389,0.9791635870933533,9.423522947152119e-05
4390,2.0789871215820312,9.423265455318233e-05
4391,1.5928332805633545,9.423007909510476e-05
4392,2.5087878704071045,9.42275030973199e-05
4393,1.145163893699646,9.422492655985919e-05
4394,2.1720259189605713,9.422234948275408e-05
4395,1.639612078666687,9.421977186603601e-05
4396,1.9230518341064453,9.421719370973644e-05
4397,1.0544532537460327,9.42146150138868e-05
4398,1.5276837348937988,9.421203577851859e-05
4399,1.6222119331359863,9.420945600366325e-05
4400,2.0193235874176025,9.420687568935229e-05
4401,1.190269112586975,9.420429483561718e-05
4402,1.5086263418197632,9.420171344248941e-05
4403,1.1683862209320068,9.41991315100005e-05
4404,0.7150908708572388,9.419654903818193e-05
4405,1.5194103717803955,9.419396602706524e-05
4406,1.0396133661270142,9.419138247668191e-05
4407,1.3699703216552734,9.41887983870635e-05
4408,1.3005988597869873,9.418621375824152e-05
4409,1.604111671447754,9.418362859024751e-05
4410,1.8355573415756226,9.418104288311303e-05
4411,1.4590195417404175,9.417845663686963e-05
4412,1.3772532939910889,9.417586985154883e-05
4413,1.1314972639083862,9.417328252718225e-05
4414,1.235490322113037,9.417069466380143e-05
4415,1.4514493942260742,9.416810626143796e-05
4416,1.4562351703643799,9.41655173201234e-05
4417,1.3364417552947998,9.416292783988939e-05
4418,1.7112452983856201,9.416033782076749e-05
4419,2.2021844387054443,9.415774726278929e-05
4420,0.846373438835144,9.415515616598643e-05
4421,1.7400544881820679,9.415256453039052e-05
4422,1.4083162546157837,9.41499723560332e-05
4423,1.627974271774292,9.414737964294606e-05
4424,1.940455675125122,9.414478639116077e-05
4425,1.4481165409088135,9.414219260070894e-05
4426,1.8101104497909546,9.413959827162227e-05
4427,1.4770073890686035,9.413700340393238e-05
4428,0.5730341672897339,9.413440799767096e-05
4429,2.0117125511169434,9.413181205286965e-05
4430,0.7839545011520386,9.412921556956013e-05
4431,1.375930666923523,9.412661854777412e-05
4432,1.6661038398742676,9.412402098754324e-05
4433,1.9040359258651733,9.412142288889926e-05
4434,2.058253288269043,9.411882425187385e-05
4435,1.6694434881210327,9.411622507649872e-05
4436,1.4302846193313599,9.411362536280556e-05
4437,1.7897708415985107,9.411102511082615e-05
4438,2.0053465366363525,9.410842432059219e-05
4439,1.8145995140075684,9.410582299213539e-05
4440,1.3108837604522705,9.410322112548754e-05
4441,1.276943325996399,9.410061872068035e-05
4442,1.3055638074874878,9.409801577774558e-05
4443,0.9092515110969543,9.409541229671502e-05
4444,0.8002332448959351,9.409280827762042e-05
4445,1.0083222389221191,9.409020372049353e-05
4446,1.6549797058105469,9.408759862536618e-05
4447,1.545000672340393,9.408499299227013e-05
4448,1.6121712923049927,9.408238682123718e-05
4449,1.2832894325256348,9.407978011229913e-05
4450,1.8681155443191528,9.407717286548778e-05
4451,1.746254563331604,9.407456508083496e-05
4452,0.7573140263557434,9.407195675837248e-05
4453,1.1245766878128052,9.406934789813217e-05
4454,1.6301461458206177,9.406673850014586e-05
4455,1.0742735862731934,9.406412856444541e-05
4456,1.5711904764175415,9.406151809106264e-05
4457,0.961022138595581,9.405890708002942e-05
4458,1.7978099584579468,9.40562955313776e-05
4459,0.8893178701400757,9.405368344513907e-05
4460,1.378455638885498,9.405107082134567e-05
4461,1.5685275793075562,9.404845766002928e-05
4462,1.0376096963882446,9.404584396122183e-05
4463,0.7530637383460999,9.404322972495517e-05
4464,1.8989613056182861,9.404061495126122e-05
4465,2.2398977279663086,9.40379996401719e-05
4466,1.4716277122497559,9.403538379171908e-05
4467,0.6947855353355408,9.403276740593472e-05
4468,1.2199257612228394,9.403015048285071e-05
4469,1.7919986248016357,9.402753302249902e-05
4470,1.1661531925201416,9.402491502491156e-05
4471,0.8227177262306213,9.40222964901203e-05
4472,1.3654813766479492,9.401967741815717e-05
4473,0.8245585560798645,9.401705780905414e-05
4474,2.1349925994873047,9.401443766284317e-05
4475,1.4368352890014648,9.401181697955622e-05
4476,1.239196538925171,9.400919575922529e-05
4477,1.5075277090072632,9.400657400188237e-05
4478,1.716921329498291,9.400395170755943e-05
4479,0.9033568501472473,9.400132887628848e-05
4480,1.3196014165878296,9.399870550810151e-05
4481,1.5283948183059692,9.399608160303055e-05
4482,0.8865644931793213,9.39934571611076e-05
4483,1.3361543416976929,9.399083218236471e-05
4484,1.9168505668640137,9.398820666683388e-05
4485,0.7082033157348633,9.398558061454717e-05
4486,1.5926650762557983,9.39829540255366e-05
4487,1.2658896446228027,9.398032689983423e-05
4488,2.172170639038086,9.397769923747215e-05
4489,1.8418521881103516,9.397507103848238e-05
4490,1.8825522661209106,9.397244230289703e-05
4491,1.8729486465454102,9.396981303074812e-05
4492,1.7442424297332764,9.396718322206777e-05
4493,2.1015100479125977,9.396455287688808e-05
4494,1.959372639656067,9.396192199524112e-05
4495,1.336411714553833,9.395929057715901e-05
4496,2.237396478652954,9.395665862267386e-05
4497,1.6713067293167114,9.395402613181777e-05
4498,1.1014536619186401,9.395139310462286e-05
4499,2.5455732345581055,9.394875954112128e-05
4500,0.6700317859649658,9.394612544134518e-05
4501,2.2368977069854736,9.394349080532664e-05
4502,0.7613896727561951,9.394085563309786e-05
4503,1.2766172885894775,9.3938219924691e-05
4504,1.4945933818817139,9.393558368013819e-05
